Unnamed: 0.1,Source,Year,Species,Latitude,Longitude,public_positional_accuracy,State,gps
149674,I-naturalist,2021,Adalia bipunctata,43.5818283333,-116.401695,10.0,Idaho,"(43.5818283333, -116.401695)"
149711,I-naturalist,2021,Adalia bipunctata,43.5819033333,-116.401755,5.0,Idaho,"(43.5819033333, -116.401755)"
149716,I-naturalist,2021,Adalia bipunctata,43.6491778708,-116.2522752865,9.0,Idaho,"(43.6491778708, -116.2522752865)"
154244,I-naturalist,2021,Adalia bipunctata,38.9274496508,-76.9935627025,395.0,Washington D.C.,"(38.9274496508, -76.9935627025)"
154584,I-naturalist,2021,Adalia bipunctata,38.90045,-77.07835,0.0,Virginia,"(38.90045, -77.07835)"
154912,I-naturalist,2021,Adalia bipunctata,38.923414,-77.32656,0.0,Virginia,"(38.923414, -77.32656)"
157480,I-naturalist,2021,Adalia bipunctata,47.196550538,-122.2519808452,6.0,Washington,"(47.196550538, -122.2519808452)"
157666,I-naturalist,2021,Adalia bipunctata,47.6089726439,-122.3258652693,48.0,Washington,"(47.6089726439, -122.3258652693)"
157723,I-naturalist,2021,Adalia bipunctata,47.9179188884,-122.1098146735,24.0,Washington,"(47.9179188884, -122.1098146735)"
157743,I-naturalist,2021,Adalia bipunctata,47.6962026944,-122.3731174722,0.0,Washington,"(47.6962026944, -122.3731174722)"
157744,I-naturalist,2021,Adalia bipunctata,47.6961858056,-122.3731686111,0.0,Washington,"(47.6961858056, -122.3731686111)"
157799,I-naturalist,2021,Adalia bipunctata,47.1945433333,-122.2528133333,0.0,Washington,"(47.1945433333, -122.2528133333)"
159219,I-naturalist,2021,Adalia bipunctata,34.4760360718,-87.2965927124,65.0,Alabama,"(34.4760360718, -87.2965927124)"
160662,I-naturalist,2021,Adalia bipunctata,48.42043,-123.35723,9.0,,"(48.42043, -123.35723)"
160668,I-naturalist,2021,Adalia bipunctata,48.4354125619,-68.5169178892,8.0,,"(48.4354125619, -68.5169178892)"
162717,I-naturalist,2021,Adalia bipunctata,51.0433361111,-114.0196888889,0.0,,"(51.0433361111, -114.0196888889)"
162873,I-naturalist,2021,Adalia bipunctata,52.1160144588,-106.6545886822,4.0,,"(52.1160144588, -106.6545886822)"
162877,I-naturalist,2021,Adalia bipunctata,51.0224533081,-114.1913986206,18.0,,"(51.0224533081, -114.1913986206)"
162892,I-naturalist,2021,Adalia bipunctata,51.0441518,-114.1860647997,0.0,,"(51.0441518, -114.1860647997)"
162997,I-naturalist,2021,Adalia bipunctata,51.3046916667,-114.01079445,6.0,,"(51.3046916667, -114.01079445)"
163002,I-naturalist,2021,Adalia bipunctata,48.4308293264,-123.3636995952,24.0,,"(48.4308293264, -123.3636995952)"
163013,I-naturalist,2021,Adalia bipunctata,52.2441604662,-113.8238418102,12.0,,"(52.2441604662, -113.8238418102)"
163039,I-naturalist,2021,Adalia bipunctata,53.6051782579,-113.5493650574,18.0,,"(53.6051782579, -113.5493650574)"
163170,I-naturalist,2021,Adalia bipunctata,49.6542604689,-112.8744130887,60.0,,"(49.6542604689, -112.8744130887)"
163184,I-naturalist,2021,Adalia bipunctata,52.2821835721,-113.8463073224,42.0,,"(52.2821835721, -113.8463073224)"
163280,I-naturalist,2021,Adalia bipunctata,47.6291993017,-52.8273093122,20.0,,"(47.6291993017, -52.8273093122)"
163308,I-naturalist,2021,Adalia bipunctata,52.9649643246,-113.3628978491,45.0,,"(52.9649643246, -113.3628978491)"
163322,I-naturalist,2021,Adalia bipunctata,53.5334633333,-113.4227916667,24.0,,"(53.5334633333, -113.4227916667)"
163338,I-naturalist,2021,Adalia bipunctata,49.67062,-112.8878466667,4.0,,"(49.67062, -112.8878466667)"
163343,I-naturalist,2021,Adalia bipunctata,52.2023916667,-113.7756366667,7.0,,"(52.2023916667, -113.7756366667)"
163405,I-naturalist,2021,Adalia bipunctata,48.4470007019,-89.2168526682,20.0,,"(48.4470007019, -89.2168526682)"
163505,I-naturalist,2021,Adalia bipunctata,49.4403133333,-114.23027,30.0,,"(49.4403133333, -114.23027)"
163651,I-naturalist,2021,Adalia bipunctata,53.6336383,-113.4690125,11.0,,"(53.6336383, -113.4690125)"
163797,I-naturalist,2021,Adalia bipunctata,48.0940805,-65.0811916667,12.0,,"(48.0940805, -65.0811916667)"
163826,I-naturalist,2021,Adalia bipunctata,45.710910039,-65.4795251414,226.0,,"(45.710910039, -65.4795251414)"
163856,I-naturalist,2021,Adalia bipunctata,49.4948716667,-112.6858283333,16.0,,"(49.4948716667, -112.6858283333)"
163860,I-naturalist,2021,Adalia bipunctata,53.4105873108,-113.9337844849,104.0,,"(53.4105873108, -113.9337844849)"
163870,I-naturalist,2021,Adalia bipunctata,53.4103775024,-113.9345016479,104.0,,"(53.4103775024, -113.9345016479)"
163955,I-naturalist,2021,Adalia bipunctata,40.6927573435,-74.0018299497,38.0,New York,"(40.6927573435, -74.0018299497)"
163975,I-naturalist,2021,Adalia bipunctata,40.6559204824,-73.9967341955,4.0,New York,"(40.6559204824, -73.9967341955)"
163976,I-naturalist,2021,Adalia bipunctata,40.6559179076,-73.9967299672,1.0,New York,"(40.6559179076, -73.9967299672)"
163997,I-naturalist,2021,Adalia bipunctata,40.655362762,-74.0016871727,28.0,New York,"(40.655362762, -74.0016871727)"
164035,I-naturalist,2021,Adalia bipunctata,40.694307,-74.0000909722,0.0,New York,"(40.694307, -74.0000909722)"
164145,I-naturalist,2021,Adalia bipunctata,40.6981909534,-73.9993032546,9.0,New York,"(40.6981909534, -73.9993032546)"
164148,I-naturalist,2021,Adalia bipunctata,40.692495,-74.0009249722,0.0,New York,"(40.692495, -74.0009249722)"
164171,I-naturalist,2021,Adalia bipunctata,40.6546703382,-74.0170731454,4.0,New York,"(40.6546703382, -74.0170731454)"
164276,I-naturalist,2021,Adalia bipunctata,40.693098069,-74.0024797784,75.0,New York,"(40.693098069, -74.0024797784)"
164381,I-naturalist,2021,Adalia bipunctata,40.6426348893,-73.9682321178,1.0,New York,"(40.6426348893, -73.9682321178)"
164383,I-naturalist,2021,Adalia bipunctata,40.6426344111,-73.968235217,0.0,New York,"(40.6426344111, -73.968235217)"
164471,I-naturalist,2021,Adalia bipunctata,40.6776283333,-73.932305,4.0,New York,"(40.6776283333, -73.932305)"
164736,I-naturalist,2021,Adalia bipunctata,40.7016666667,-73.9961,65.0,New York,"(40.7016666667, -73.9961)"
164739,I-naturalist,2021,Adalia bipunctata,40.7069466727,-74.0187833333,20.0,New York,"(40.7069466727, -74.0187833333)"
164742,I-naturalist,2021,Adalia bipunctata,40.692714,-74.001361,0.0,New York,"(40.692714, -74.001361)"
164834,I-naturalist,2021,Adalia bipunctata,40.6923389722,-74.0002989722,0.0,New York,"(40.6923389722, -74.0002989722)"
164929,I-naturalist,2021,Adalia bipunctata,40.6426326302,-73.9682281762,4.0,New York,"(40.6426326302, -73.9682281762)"
164985,I-naturalist,2021,Adalia bipunctata,40.7162737987,-73.9668470349,28.0,New York,"(40.7162737987, -73.9668470349)"
165086,I-naturalist,2021,Adalia bipunctata,40.69787,-73.9978859722,0.0,New York,"(40.69787, -73.9978859722)"
165100,I-naturalist,2021,Adalia bipunctata,40.6426323758,-73.9682298526,0.0,New York,"(40.6426323758, -73.9682298526)"
165122,I-naturalist,2021,Adalia bipunctata,40.6928830607,-74.0021585451,24.0,New York,"(40.6928830607, -74.0021585451)"
165148,I-naturalist,2021,Adalia bipunctata,40.6554932859,-73.9970866722,4.0,New York,"(40.6554932859, -73.9970866722)"
165167,I-naturalist,2021,Adalia bipunctata,40.7096866667,-73.9502416667,51.0,New York,"(40.7096866667, -73.9502416667)"
165211,I-naturalist,2021,Adalia bipunctata,40.6555778556,-73.9970866451,26.0,New York,"(40.6555778556, -73.9970866451)"
165272,I-naturalist,2021,Adalia bipunctata,40.6498094652,-73.9632583782,30.0,New York,"(40.6498094652, -73.9632583782)"
165283,I-naturalist,2021,Adalia bipunctata,40.6989573313,-73.9972348498,9.0,New York,"(40.6989573313, -73.9972348498)"
165371,I-naturalist,2021,Adalia bipunctata,40.697878,-73.9975469722,0.0,New York,"(40.697878, -73.9975469722)"
165372,I-naturalist,2021,Adalia bipunctata,40.6978629722,-73.997539,0.0,New York,"(40.6978629722, -73.997539)"
165382,I-naturalist,2021,Adalia bipunctata,40.6426366685,-73.968222364,2.0,New York,"(40.6426366685, -73.968222364)"
165446,I-naturalist,2021,Adalia bipunctata,40.6426356471,-73.9682402771,1.0,New York,"(40.6426356471, -73.9682402771)"
165459,I-naturalist,2021,Adalia bipunctata,40.6426351743,-73.968227841,0.0,New York,"(40.6426351743, -73.968227841)"
165622,I-naturalist,2021,Adalia bipunctata,40.69458,-73.9999916667,5.0,New York,"(40.69458, -73.9999916667)"
165667,I-naturalist,2021,Adalia bipunctata,40.6557161792,-74.0025127322,35.0,New York,"(40.6557161792, -74.0025127322)"
165672,I-naturalist,2021,Adalia bipunctata,40.6945949722,-73.999367,0.0,New York,"(40.6945949722, -73.999367)"
165679,I-naturalist,2021,Adalia bipunctata,40.6555015551,-73.9970947254,4.0,New York,"(40.6555015551, -73.9970947254)"
165683,I-naturalist,2021,Adalia bipunctata,40.6539080839,-74.0016320566,1.0,New York,"(40.6539080839, -74.0016320566)"
165695,I-naturalist,2021,Adalia bipunctata,40.6426389903,-73.9682248235,0.0,New York,"(40.6426389903, -73.9682248235)"
165733,I-naturalist,2021,Adalia bipunctata,40.6426339022,-73.9682308584,0.0,New York,"(40.6426339022, -73.9682308584)"
165790,I-naturalist,2021,Adalia bipunctata,40.6426277966,-73.9682345465,0.0,New York,"(40.6426277966, -73.9682345465)"
165822,I-naturalist,2021,Adalia bipunctata,40.6426367007,-73.9682328701,4.0,New York,"(40.6426367007, -73.9682328701)"
165831,I-naturalist,2021,Adalia bipunctata,40.6426383459,-73.9681903404,1.0,New York,"(40.6426383459, -73.9681903404)"
166098,I-naturalist,2021,Adalia bipunctata,52.1293981564,-106.6413355054,31.0,,"(52.1293981564, -106.6413355054)"
166848,I-naturalist,2021,Adalia bipunctata,51.297955,-114.0470888333,4.0,,"(51.297955, -114.0470888333)"
167214,I-naturalist,2021,Adalia bipunctata,52.1333702161,-106.6410219669,31.0,,"(52.1333702161, -106.6410219669)"
167259,I-naturalist,2021,Adalia bipunctata,40.6955,-73.9994716667,4.0,New York,"(40.6955, -73.9994716667)"
167336,I-naturalist,2021,Adalia bipunctata,50.7159468987,-113.9821924668,65.0,,"(50.7159468987, -113.9821924668)"
167410,I-naturalist,2021,Adalia bipunctata,51.0326721667,-114.0641638333,7.0,,"(51.0326721667, -114.0641638333)"
167411,I-naturalist,2021,Adalia bipunctata,51.0324445,-114.0706166667,9.0,,"(51.0324445, -114.0706166667)"
167465,I-naturalist,2021,Adalia bipunctata,46.5380799298,-84.3396887183,10.0,,"(46.5380799298, -84.3396887183)"
167496,I-naturalist,2021,Adalia bipunctata,43.697109279,-79.2996144185,4.0,,"(43.697109279, -79.2996144185)"
167499,I-naturalist,2021,Adalia bipunctata,51.0416388889,-114.013725,0.0,,"(51.0416388889, -114.013725)"
167589,I-naturalist,2021,Adalia bipunctata,49.0603471667,-119.125625,6.0,,"(49.0603471667, -119.125625)"
167686,I-naturalist,2021,Adalia bipunctata,48.2399054835,-79.0215904521,22.0,,"(48.2399054835, -79.0215904521)"
167714,I-naturalist,2021,Adalia bipunctata,46.1020174,-64.6765773997,0.0,,"(46.1020174, -64.6765773997)"
167724,I-naturalist,2021,Adalia bipunctata,51.0917666667,-114.1573333333,4.0,,"(51.0917666667, -114.1573333333)"
167768,I-naturalist,2021,Adalia bipunctata,48.4347154769,-89.2582440676,2.0,,"(48.4347154769, -89.2582440676)"
167801,I-naturalist,2021,Adalia bipunctata,46.5198777778,-84.2939555556,0.0,,"(46.5198777778, -84.2939555556)"
167928,I-naturalist,2021,Adalia bipunctata,45.5844166667,-122.7490833333,4.0,Oregon,"(45.5844166667, -122.7490833333)"
168022,I-naturalist,2021,Adalia bipunctata,42.3141966667,-122.837045,65.0,Oregon,"(42.3141966667, -122.837045)"
168150,I-naturalist,2021,Adalia bipunctata,45.4779805556,-122.5688083333,0.0,Oregon,"(45.4779805556, -122.5688083333)"
168215,I-naturalist,2021,Adalia bipunctata,45.4779891035,-122.5691312098,4.0,Oregon,"(45.4779891035, -122.5691312098)"
168801,I-naturalist,2021,Adalia bipunctata,45.940362436,-117.449766633,89.0,Oregon,"(45.940362436, -117.449766633)"
169224,I-naturalist,2021,Adalia bipunctata,48.4399611111,-89.2247166667,10.0,,"(48.4399611111, -89.2247166667)"
169295,I-naturalist,2021,Adalia bipunctata,51.04211,-114.019515,50.0,,"(51.04211, -114.019515)"
169307,I-naturalist,2021,Adalia bipunctata,48.4299666667,-123.37062,0.0,,"(48.4299666667, -123.37062)"
169348,I-naturalist,2021,Adalia bipunctata,51.1283591432,-114.2433227247,488.0,,"(51.1283591432, -114.2433227247)"
169402,Bugguide.net,2021,Adalia bipunctata,45.325011,-118.031311,0.0,Oregon,"(45.325011, -118.031311)"
169474,I-naturalist,2021,Adalia bipunctata,50.9396861111,-113.9811472222,37.0,,"(50.9396861111, -113.9811472222)"
169492,I-naturalist,2021,Adalia bipunctata,43.6293990696,-79.3272633765,4.0,,"(43.6293990696, -79.3272633765)"
169510,I-naturalist,2021,Adalia bipunctata,49.572786089,-119.6236226313,32.0,,"(49.572786089, -119.6236226313)"
169564,I-naturalist,2021,Adalia bipunctata,51.0409129829,-114.0266005539,100.0,,"(51.0409129829, -114.0266005539)"
169567,I-naturalist,2021,Adalia bipunctata,48.4495366667,-123.3716883333,0.0,,"(48.4495366667, -123.3716883333)"
169601,I-naturalist,2021,Adalia bipunctata,53.5844112246,-113.3799219134,313.0,,"(53.5844112246, -113.3799219134)"
169631,I-naturalist,2021,Adalia bipunctata,52.2805539388,-113.7997346185,4.0,,"(52.2805539388, -113.7997346185)"
169772,I-naturalist,2021,Adalia bipunctata,51.1482768997,-114.1508470997,0.0,,"(51.1482768997, -114.1508470997)"
169909,I-naturalist,2021,Adalia bipunctata,48.1853565281,-53.9858461171,12.0,,"(48.1853565281, -53.9858461171)"
169920,I-naturalist,2021,Adalia bipunctata,50.940345,-113.979545,4.0,,"(50.940345, -113.979545)"
169937,I-naturalist,2021,Adalia bipunctata,45.8337468,-61.1770494,0.0,,"(45.8337468, -61.1770494)"
170283,I-naturalist,2021,Adalia bipunctata,53.4105072021,-113.9335327148,42.0,,"(53.4105072021, -113.9335327148)"
170424,I-naturalist,2021,Adalia bipunctata,52.1159172056,-106.6547241208,0.0,,"(52.1159172056, -106.6547241208)"
170465,I-naturalist,2021,Adalia bipunctata,52.116165374,-106.6546493619,18.0,,"(52.116165374, -106.6546493619)"
170487,I-naturalist,2021,Adalia bipunctata,51.01105,-114.0923944444,0.0,,"(51.01105, -114.0923944444)"
170524,I-naturalist,2021,Adalia bipunctata,52.1310825492,-106.7328323175,15.0,,"(52.1310825492, -106.7328323175)"
170582,I-naturalist,2021,Adalia bipunctata,53.5473992039,-113.491605086,181.0,,"(53.5473992039, -113.491605086)"
170632,I-naturalist,2021,Adalia bipunctata,53.3633694444,-113.71335,0.0,,"(53.3633694444, -113.71335)"
170645,I-naturalist,2021,Adalia bipunctata,49.4901116667,-119.6270533333,4.0,,"(49.4901116667, -119.6270533333)"
170648,I-naturalist,2021,Adalia bipunctata,46.6556383333,-60.4130833333,5.0,,"(46.6556383333, -60.4130833333)"
170711,I-naturalist,2021,Adalia bipunctata,51.12766171,-114.25625831,5.0,,"(51.12766171, -114.25625831)"
170895,I-naturalist,2021,Adalia bipunctata,52.4869198997,-113.7175763,0.0,,"(52.4869198997, -113.7175763)"
171234,I-naturalist,2021,Adalia bipunctata,45.8497616667,-76.539375,4.0,,"(45.8497616667, -76.539375)"
171262,I-naturalist,2021,Adalia bipunctata,47.3247937982,-79.4412727463,4.0,,"(47.3247937982, -79.4412727463)"
171386,I-naturalist,2021,Adalia bipunctata,48.4648952164,-123.314530328,19.0,,"(48.4648952164, -123.314530328)"
171449,I-naturalist,2021,Adalia bipunctata,48.42857,-123.369325,0.0,,"(48.42857, -123.369325)"
171455,I-naturalist,2021,Adalia bipunctata,48.4390764095,-68.5210261121,18.0,,"(48.4390764095, -68.5210261121)"
171501,I-naturalist,2021,Adalia bipunctata,51.0422083333,-114.0234194444,0.0,,"(51.0422083333, -114.0234194444)"
171549,I-naturalist,2021,Adalia bipunctata,48.4390699515,-68.5210254606,15.0,,"(48.4390699515, -68.5210254606)"
171570,I-naturalist,2021,Adalia bipunctata,53.513757675,-113.5729116854,5.0,,"(53.513757675, -113.5729116854)"
172019,I-naturalist,2021,Adalia bipunctata,37.6659332591,-122.3896725323,32.0,California,"(37.6659332591, -122.3896725323)"
172640,I-naturalist,2021,Adalia bipunctata,43.65488,-79.3941883333,14.0,,"(43.65488, -79.3941883333)"
172668,I-naturalist,2021,Adalia bipunctata,46.2081355815,-60.0221598696,91.0,,"(46.2081355815, -60.0221598696)"
172715,I-naturalist,2021,Adalia bipunctata,43.6882999722,-79.3176729722,0.0,,"(43.6882999722, -79.3176729722)"
172820,I-naturalist,2021,Adalia bipunctata,41.4901237488,-71.5419998169,62.0,Rhode Island,"(41.4901237488, -71.5419998169)"
172822,I-naturalist,2021,Adalia bipunctata,41.7876916667,-71.425475,5.0,Rhode Island,"(41.7876916667, -71.425475)"
172866,I-naturalist,2021,Adalia bipunctata,41.7794096936,-71.4134157915,98.0,Rhode Island,"(41.7794096936, -71.4134157915)"
172884,I-naturalist,2021,Adalia bipunctata,41.8156904262,-71.4301637561,5.0,Rhode Island,"(41.8156904262, -71.4301637561)"
172959,I-naturalist,2021,Adalia bipunctata,50.9927027778,-114.0859666667,16.0,,"(50.9927027778, -114.0859666667)"
172999,I-naturalist,2021,Adalia bipunctata,44.9600868225,-63.5255279541,56.0,,"(44.9600868225, -63.5255279541)"
173145,I-naturalist,2021,Adalia bipunctata,53.4103012085,-113.9343338013,104.0,,"(53.4103012085, -113.9343338013)"
173146,I-naturalist,2021,Adalia bipunctata,53.4103355408,-113.9342651367,104.0,,"(53.4103355408, -113.9342651367)"
173152,I-naturalist,2021,Adalia bipunctata,50.4361216667,-104.621545,8.0,,"(50.4361216667, -104.621545)"
173172,I-naturalist,2021,Adalia bipunctata,51.0088217724,-114.2123468582,247.0,,"(51.0088217724, -114.2123468582)"
173198,I-naturalist,2021,Adalia bipunctata,51.135524129,-114.1456747055,543.0,,"(51.135524129, -114.1456747055)"
173199,I-naturalist,2021,Adalia bipunctata,51.034111045,-114.1978059482,128.0,,"(51.034111045, -114.1978059482)"
173222,I-naturalist,2021,Adalia bipunctata,51.103425,-114.0668333333,12.0,,"(51.103425, -114.0668333333)"
173224,I-naturalist,2021,Adalia bipunctata,49.1979779722,-123.1015589722,0.0,,"(49.1979779722, -123.1015589722)"
173331,I-naturalist,2021,Adalia bipunctata,50.9946444444,-114.1477027778,0.0,,"(50.9946444444, -114.1477027778)"
173332,I-naturalist,2021,Adalia bipunctata,50.9945972222,-114.1478166667,0.0,,"(50.9945972222, -114.1478166667)"
173333,I-naturalist,2021,Adalia bipunctata,53.5105555556,-113.4677777778,0.0,,"(53.5105555556, -113.4677777778)"
173355,I-naturalist,2021,Adalia bipunctata,51.1486111111,-114.1511111111,0.0,,"(51.1486111111, -114.1511111111)"
173501,I-naturalist,2021,Adalia bipunctata,53.5078456253,-113.566606315,5.0,,"(53.5078456253, -113.566606315)"
173579,I-naturalist,2021,Adalia bipunctata,53.2674033333,-113.539605,4.0,,"(53.2674033333, -113.539605)"
173581,I-naturalist,2021,Adalia bipunctata,51.0468971997,-114.0290911997,0.0,,"(51.0468971997, -114.0290911997)"
174997,I-naturalist,2021,Adalia bipunctata,45.7111185585,-65.4784700246,15.0,,"(45.7111185585, -65.4784700246)"
175628,I-naturalist,2021,Adalia bipunctata,48.907245,-95.3057033333,4.0,Minnesota,"(48.907245, -95.3057033333)"
176216,I-naturalist,2021,Adalia bipunctata,37.7582639722,-122.4483319722,0.0,California,"(37.7582639722, -122.4483319722)"
176632,I-naturalist,2021,Adalia bipunctata,39.42074667,-120.24764167,48.0,California,"(39.42074667, -120.24764167)"
176661,I-naturalist,2021,Adalia bipunctata,53.5185166667,-113.4811783333,32.0,,"(53.5185166667, -113.4811783333)"
176828,I-naturalist,2021,Adalia bipunctata,37.7632475617,-122.484606613,150.0,California,"(37.7632475617, -122.484606613)"
176934,I-naturalist,2021,Adalia bipunctata,32.8059966651,-117.208940126,6.0,California,"(32.8059966651, -117.208940126)"
177127,I-naturalist,2021,Adalia bipunctata,53.23168,-112.8699033333,15.0,,"(53.23168, -112.8699033333)"
177140,I-naturalist,2021,Adalia bipunctata,49.4985854921,-119.609542595,8.0,,"(49.4985854921, -119.609542595)"
177257,I-naturalist,2021,Adalia bipunctata,52.1943941938,-106.4332966858,61.0,,"(52.1943941938, -106.4332966858)"
177394,I-naturalist,2021,Adalia bipunctata,50.1424147485,-101.6632704064,31.0,,"(50.1424147485, -101.6632704064)"
178032,I-naturalist,2021,Adalia bipunctata,53.4103430938,-113.9335599205,61.0,,"(53.4103430938, -113.9335599205)"
178037,I-naturalist,2021,Adalia bipunctata,37.7683616667,-122.4584966667,0.0,California,"(37.7683616667, -122.4584966667)"
178241,I-naturalist,2021,Adalia bipunctata,52.1129138,-106.655181,15.0,,"(52.1129138, -106.655181)"
178301,I-naturalist,2021,Adalia bipunctata,52.0311058198,-113.9502268052,61.0,,"(52.0311058198, -113.9502268052)"
178319,I-naturalist,2021,Adalia bipunctata,50.7137048464,-113.9810944381,20.0,,"(50.7137048464, -113.9810944381)"
178353,I-naturalist,2021,Adalia bipunctata,53.4103317205,-113.9335290997,22.0,,"(53.4103317205, -113.9335290997)"
178416,I-naturalist,2021,Adalia bipunctata,53.4103310349,-113.9335214736,22.0,,"(53.4103310349, -113.9335214736)"
178422,I-naturalist,2021,Adalia bipunctata,53.5272653836,-113.4526556568,15.0,,"(53.5272653836, -113.4526556568)"
178585,I-naturalist,2021,Adalia bipunctata,50.4257455482,-104.6168026328,985.0,,"(50.4257455482, -104.6168026328)"
178602,I-naturalist,2021,Adalia bipunctata,51.190505,-114.49398,5.0,,"(51.190505, -114.49398)"
178660,I-naturalist,2021,Adalia bipunctata,50.9315567014,-114.1075897217,0.0,,"(50.9315567014, -114.1075897217)"
178763,I-naturalist,2021,Adalia bipunctata,52.31652,-112.7072,4.0,,"(52.31652, -112.7072)"
178829,I-naturalist,2021,Adalia bipunctata,53.52697,-113.5794133333,4.0,,"(53.52697, -113.5794133333)"
178885,I-naturalist,2021,Adalia bipunctata,51.1272416997,-114.1086923997,0.0,,"(51.1272416997, -114.1086923997)"
178897,I-naturalist,2021,Adalia bipunctata,51.416724,-105.2404609722,0.0,,"(51.416724, -105.2404609722)"
178930,I-naturalist,2021,Adalia bipunctata,51.0584,-115.1593194444,0.0,,"(51.0584, -115.1593194444)"
178933,I-naturalist,2021,Adalia bipunctata,52.0978427843,-106.7641309231,31.0,,"(52.0978427843, -106.7641309231)"
181383,I-naturalist,2021,Adalia bipunctata,38.6521166667,-120.0146277833,5.0,California,"(38.6521166667, -120.0146277833)"
182791,I-naturalist,2021,Adalia bipunctata,49.28677,-81.6398616667,12.0,,"(49.28677, -81.6398616667)"
182799,I-naturalist,2021,Adalia bipunctata,50.4397417686,-104.6174892783,985.0,,"(50.4397417686, -104.6174892783)"
182954,I-naturalist,2021,Adalia bipunctata,53.5226866667,-113.46823,37.0,,"(53.5226866667, -113.46823)"
183058,I-naturalist,2021,Adalia bipunctata,52.595216,-110.6084299722,0.0,,"(52.595216, -110.6084299722)"
183086,I-naturalist,2021,Adalia bipunctata,51.4681467997,-112.7092075997,0.0,,"(51.4681467997, -112.7092075997)"
183457,I-naturalist,2021,Adalia bipunctata,51.1810071505,-115.573569797,7.0,,"(51.1810071505, -115.573569797)"
183466,I-naturalist,2021,Adalia bipunctata,51.0242611667,-114.001280555,4.0,,"(51.0242611667, -114.001280555)"
183490,I-naturalist,2021,Adalia bipunctata,50.7136387219,-113.9809724064,65.0,,"(50.7136387219, -113.9809724064)"
183592,I-naturalist,2021,Adalia bipunctata,51.0376944444,-114.0138388889,0.0,,"(51.0376944444, -114.0138388889)"
183617,I-naturalist,2021,Adalia bipunctata,49.2867883333,-81.6396166667,12.0,,"(49.2867883333, -81.6396166667)"
183684,I-naturalist,2021,Adalia bipunctata,51.04133486,-114.17605472,8.0,,"(51.04133486, -114.17605472)"
183721,I-naturalist,2021,Adalia bipunctata,52.4757916667,-112.8051194444,0.0,,"(52.4757916667, -112.8051194444)"
183737,I-naturalist,2021,Adalia bipunctata,48.3925026842,-89.2219652401,2.0,,"(48.3925026842, -89.2219652401)"
183807,I-naturalist,2021,Adalia bipunctata,35.08188883,-106.62443667,10.0,New Mexico,"(35.08188883, -106.62443667)"
184236,I-naturalist,2021,Adalia bipunctata,43.637235107,-79.4125972158,65.0,,"(43.637235107, -79.4125972158)"
184243,I-naturalist,2021,Adalia bipunctata,51.0563240051,-114.0788345337,0.0,,"(51.0563240051, -114.0788345337)"
184325,I-naturalist,2021,Adalia bipunctata,43.266525,-81.81257,16.0,,"(43.266525, -81.81257)"
184417,I-naturalist,2021,Adalia bipunctata,50.9935416667,-114.1464777778,0.0,,"(50.9935416667, -114.1464777778)"
184429,I-naturalist,2021,Adalia bipunctata,53.410697937,-113.9334411621,45.0,,"(53.410697937, -113.9334411621)"
184585,I-naturalist,2021,Adalia bipunctata,50.980555,-114.0973195,0.0,,"(50.980555, -114.0973195)"
184591,I-naturalist,2021,Adalia bipunctata,51.0358843232,-114.0421044154,22.0,,"(51.0358843232, -114.0421044154)"
184806,I-naturalist,2021,Adalia bipunctata,37.548714675,-122.2997323312,6.0,California,"(37.548714675, -122.2997323312)"
184846,I-naturalist,2021,Adalia bipunctata,48.4200515747,-123.3635559082,65.0,,"(48.4200515747, -123.3635559082)"
184849,I-naturalist,2021,Adalia bipunctata,50.778446,-121.0775069999,0.0,,"(50.778446, -121.0775069999)"
185207,I-naturalist,2021,Adalia bipunctata,40.6991496,-73.9976004,195.0,New York,"(40.6991496, -73.9976004)"
185243,I-naturalist,2021,Adalia bipunctata,40.6942239719,-73.999820079,61.0,New York,"(40.6942239719, -73.999820079)"
185244,I-naturalist,2021,Adalia bipunctata,40.700122061,-73.9967721098,22.0,New York,"(40.700122061, -73.9967721098)"
185276,I-naturalist,2021,Adalia bipunctata,40.6388651804,-73.9653406863,65.0,New York,"(40.6388651804, -73.9653406863)"
185367,I-naturalist,2021,Adalia bipunctata,40.6555554223,-73.9970883673,1.0,New York,"(40.6555554223, -73.9970883673)"
185462,I-naturalist,2021,Adalia bipunctata,42.10431216,-83.09590789,6.0,,"(42.10431216, -83.09590789)"
185583,I-naturalist,2021,Adalia bipunctata,40.7001199722,-73.99701,0.0,New York,"(40.7001199722, -73.99701)"
185631,I-naturalist,2021,Adalia bipunctata,40.6957075782,-73.9991684021,86.0,New York,"(40.6957075782, -73.9991684021)"
185674,I-naturalist,2021,Adalia bipunctata,37.6670842252,-122.3927654963,61.0,California,"(37.6670842252, -122.3927654963)"
185880,I-naturalist,2021,Adalia bipunctata,43.777636267,-79.3704431046,61.0,,"(43.777636267, -79.3704431046)"
185941,I-naturalist,2021,Adalia bipunctata,49.2339033333,-123.97882,4.0,,"(49.2339033333, -123.97882)"
185983,I-naturalist,2021,Adalia bipunctata,53.4092979431,-113.9349517822,108.0,,"(53.4092979431, -113.9349517822)"
186018,I-naturalist,2021,Adalia bipunctata,53.4102325439,-113.9276580811,246.0,,"(53.4102325439, -113.9276580811)"
186058,I-naturalist,2021,Adalia bipunctata,52.1509805,-106.7389966667,12.0,,"(52.1509805, -106.7389966667)"
